transaction_id,date,department,region,vendor,category,amount_usd,status,approved_by,memo
TX0180498,2025-01-05,Marketing,International,Vistaprint,Printing,69.83,pending,J. Chen,
TX0180499,2026-07-03,Marketing,Central,Meta Ads,Advertising,502.21,approved,J. Chen,
TX0180500,2025-03-18,Operations,Central,Grainger,Maintenance,168.90,approved,T. Nguyen,
TX0180501,2025-12-25,Marketing,Central,Vistaprint,Printing,109.92,pending,J. Chen,
TX0180502,2024-02-10,Finance,East,Intuit,Software,39.46,approved,M. Alvarez,
TX0180503,2026-06-15,Operations,Central,Uline,Shipping,137.79,approved,T. Nguyen,
TX0180504,2025-07-30,Engineering,Central,GitHub,Software,375.62,approved,S. Okafor,
TX0180505,2024-02-18,Operations,Central,Home Depot,Maintenance,30.78,approved,T. Nguyen,
TX0180506,2026-02-18,Sales,International,Salesforce,Software,442.92,approved,R. Patel,
TX0180507,2025-03-31,Finance,East,Staples,Office Supplies,27.49,approved,M. Alvarez,
TX0180508,2026-07-09,Marketing,West,Meta Ads,Advertising,46.64,approved,J. Chen,
TX0180509,2025-10-24,Marketing,Central,Meta Ads,Advertising,274.22,approved,J. Chen,
TX0180510,2024-05-05,Sales,South,Delta Air Lines,Travel,96.13,approved,R. Patel,
TX0180511,2026-07-28,HR,West,Indeed,Recruiting,194.87,approved,L. Rossi,
TX0180512,2024-11-14,Finance,Central,Oracle,Software,6736.75,approved,M. Alvarez,
TX0180513,2025-05-29,Sales,West,Salesforce,Software,13.91,approved,R. Patel,
TX0180514,2024-08-22,Finance,East,Oracle,Software,80.93,approved,M. Alvarez,
TX0180515,2026-09-03,Operations,East,Grainger,Maintenance,2662.84,approved,T. Nguyen,
TX0180516,2024-03-22,Finance,Central,Intuit,Software,115.25,approved,M. Alvarez,
TX0180517,2025-07-15,Engineering,South,GitHub,Software,2521.85,approved,S. Okafor,
TX0180518,2025-05-03,Finance,West,Staples,Office Supplies,367.40,approved,M. Alvarez,
TX0180519,2024-06-06,Operations,International,Uline,Shipping,139.09,approved,T. Nguyen,
TX0180520,2026-04-15,Marketing,International,Meta Ads,Advertising,37.41,pending,J. Chen,
TX0180521,2024-01-22,Sales,Central,Delta Air Lines,Travel,81.22,approved,R. Patel,
TX0180522,2024-01-23,Finance,International,Bloomberg,Data Services,8.21,approved,M. Alvarez,
TX0180523,2025-05-08,Operations,East,Uline,Shipping,1700.70,approved,T. Nguyen,
TX0180524,2024-08-19,Operations,West,FedEx,Shipping,79.59,approved,T. Nguyen,
TX0180525,2025-09-18,Sales,South,Hilton,Travel,203.24,approved,R. Patel,
TX0180526,2026-06-01,Sales,East,Uber,Travel,570.99,approved,R. Patel,
TX0180527,2024-07-18,Operations,Central,Home Depot,Maintenance,63.02,approved,T. Nguyen,
TX0180528,2025-07-26,Marketing,East,Vistaprint,Printing,306.11,pending,J. Chen,
TX0180529,2024-12-08,HR,South,LinkedIn,Recruiting,358.02,approved,L. Rossi,
TX0180530,2026-01-09,Engineering,Central,Atlassian,Software,1008.92,approved,S. Okafor,
TX0180531,2026-04-30,Marketing,West,Canva,Software,166.34,pending,J. Chen,
TX0180532,2026-05-04,Marketing,West,Vistaprint,Printing,59.70,pending,J. Chen,
TX0180533,2024-09-04,Operations,International,Home Depot,Maintenance,130.14,approved,T. Nguyen,
TX0180534,2025-01-12,Marketing,East,Google Ads,Advertising,68.07,approved,J. Chen,
TX0180535,2025-10-23,Engineering,West,Dell,Hardware,84.40,approved,S. Okafor,
TX0180536,2025-11-11,Marketing,South,Google Ads,Advertising,201.62,approved,J. Chen,
TX0180537,2026-08-05,Engineering,South,GitHub,Software,42.12,approved,S. Okafor,
TX0180538,2024-08-15,Operations,Central,Uline,Shipping,213.79,approved,T. Nguyen,
TX0180539,2026-07-16,Finance,International,Staples,Office Supplies,385.24,approved,M. Alvarez,
TX0180540,2025-04-19,Operations,Central,FedEx,Shipping,178.77,approved,T. Nguyen,
TX0180541,2025-04-07,Sales,International,Delta Air Lines,Travel,281.32,approved,R. Patel,
TX0180542,2024-12-18,Finance,International,Oracle,Software,342.97,approved,M. Alvarez,
TX0180543,2024-08-19,HR,West,Costco,Office Supplies,103.30,approved,L. Rossi,
TX0180544,2024-05-07,Engineering,East,AWS,Cloud,198.83,approved,S. Okafor,
TX0180545,2025-01-05,Operations,West,FedEx,Shipping,89.36,approved,T. Nguyen,
TX0180546,2026-05-03,Marketing,East,Canva,Software,76.68,approved,J. Chen,
TX0180547,2024-09-29,Marketing,South,Meta Ads,Advertising,217.35,approved,J. Chen,
TX0180548,2026-08-07,Operations,International,FedEx,Shipping,43.43,approved,T. Nguyen,
TX0180549,2024-11-14,HR,West,LinkedIn,Recruiting,289.28,rejected,L. Rossi,
TX0180550,2025-10-09,Operations,South,FedEx,Shipping,306.51,pending,T. Nguyen,
TX0180551,2024-03-03,Engineering,East,Dell,Hardware,965.49,approved,S. Okafor,
TX0180552,2024-09-15,Marketing,East,Vistaprint,Printing,37.57,approved,J. Chen,
TX0180553,2025-06-17,Sales,West,Salesforce,Software,104.47,approved,R. Patel,
TX0180554,2025-07-07,Finance,Central,Staples,Office Supplies,80.07,approved,M. Alvarez,
TX0180555,2025-08-14,HR,West,Workday,Software,38.07,approved,L. Rossi,
TX0180556,2025-03-21,Finance,Central,Bloomberg,Data Services,53.26,approved,M. Alvarez,
TX0180557,2024-09-07,Engineering,Central,Atlassian,Software,70.10,approved,S. Okafor,
TX0180558,2024-03-18,HR,Central,Workday,Software,153.96,pending,L. Rossi,
TX0180559,2025-08-16,HR,West,Indeed,Recruiting,29.97,pending,L. Rossi,
TX0180560,2024-03-24,Finance,East,Staples,Office Supplies,256.14,approved,M. Alvarez,
TX0180561,2025-05-06,Sales,Central,Uber,Travel,274.31,approved,R. Patel,
TX0180562,2025-10-22,Operations,Central,Home Depot,Maintenance,411.10,approved,T. Nguyen,
TX0180563,2025-07-06,Operations,East,Uline,Shipping,321.30,approved,T. Nguyen,
TX0180564,2024-09-14,Operations,East,Grainger,Maintenance,237.86,approved,T. Nguyen,
TX0180565,2026-02-08,Sales,East,Delta Air Lines,Travel,120.81,approved,R. Patel,
TX0180566,2024-09-11,Marketing,Central,Meta Ads,Advertising,136.87,approved,J. Chen,
TX0180567,2026-05-10,HR,East,Costco,Office Supplies,273.53,approved,L. Rossi,
TX0180568,2024-03-14,Sales,East,Delta Air Lines,Travel,56.62,approved,R. Patel,
TX0180569,2024-08-13,Engineering,Central,AWS,Cloud,184.25,approved,S. Okafor,
TX0180570,2025-03-25,Sales,East,Delta Air Lines,Travel,41.38,approved,R. Patel,
TX0180571,2026-02-19,Operations,Central,FedEx,Shipping,78.06,approved,T. Nguyen,
TX0180572,2024-09-01,Finance,East,Oracle,Software,117.63,approved,M. Alvarez,
TX0180573,2025-01-08,Marketing,East,Meta Ads,Advertising,97.87,approved,J. Chen,
TX0180574,2026-08-25,Finance,South,Bloomberg,Data Services,244.79,approved,M. Alvarez,
TX0180575,2025-01-20,HR,South,Workday,Software,28.36,approved,L. Rossi,
TX0180576,2026-09-07,HR,Central,Workday,Software,29.74,pending,L. Rossi,
TX0180577,2025-09-05,Engineering,International,AWS,Cloud,358.83,approved,S. Okafor,
TX0180578,2025-02-18,Finance,International,Oracle,Software,58.70,approved,M. Alvarez,
TX0180579,2026-03-30,HR,East,Indeed,Recruiting,22.35,pending,L. Rossi,
TX0180580,2024-11-19,Marketing,Central,Canva,Software,862.27,approved,J. Chen,
TX0180581,2025-10-11,Finance,West,Oracle,Software,206.85,approved,M. Alvarez,
TX0180582,2024-05-06,Operations,International,Home Depot,Maintenance,768.26,approved,T. Nguyen,
TX0180583,2024-12-01,HR,South,Costco,Office Supplies,45.48,approved,L. Rossi,
TX0180584,2024-03-15,Operations,South,Home Depot,Maintenance,27.47,approved,T. Nguyen,
TX0180585,2024-07-27,Finance,Central,Oracle,Software,889.14,pending,M. Alvarez,
TX0180586,2025-09-21,Sales,West,Hilton,Travel,110.39,approved,R. Patel,
TX0180587,2025-06-25,Marketing,Central,Meta Ads,Advertising,72.52,approved,J. Chen,
TX0180588,2025-04-12,HR,West,Workday,Software,200.50,approved,L. Rossi,
TX0180589,2026-08-10,Operations,West,Home Depot,Maintenance,413.92,approved,T. Nguyen,
TX0180590,2026-01-19,HR,Central,Workday,Software,151.06,approved,L. Rossi,
TX0180591,2025-09-08,Operations,Central,FedEx,Shipping,193.65,approved,T. Nguyen,
TX0180592,2026-05-19,Marketing,International,Vistaprint,Printing,305.16,approved,J. Chen,
TX0180593,2025-08-13,Finance,West,Bloomberg,Data Services,15.35,approved,M. Alvarez,
TX0180594,2026-07-17,HR,South,Indeed,Recruiting,331.68,approved,L. Rossi,
TX0180595,2026-06-15,Operations,Central,Home Depot,Maintenance,1660.60,approved,T. Nguyen,
TX0180596,2024-01-15,Engineering,South,Dell,Hardware,207.50,rejected,S. Okafor,
TX0180597,2024-11-18,Engineering,West,GitHub,Software,5.91,approved,S. Okafor,
TX0180598,2024-02-21,HR,West,LinkedIn,Recruiting,137.81,approved,L. Rossi,
TX0180599,2025-04-27,Finance,East,Staples,Office Supplies,100.23,rejected,M. Alvarez,
TX0180600,2026-02-15,HR,Central,Indeed,Recruiting,6363.79,approved,L. Rossi,
TX0180601,2025-03-28,Marketing,West,Meta Ads,Advertising,934.18,approved,J. Chen,
TX0180602,2024-06-30,Sales,East,Uber,Travel,7.39,approved,R. Patel,
TX0180603,2024-02-20,Sales,East,Uber,Travel,110.15,approved,R. Patel,
TX0180604,2026-05-09,Finance,West,Intuit,Software,2532.64,approved,M. Alvarez,
TX0180605,2025-12-17,Engineering,Central,GitHub,Software,256.78,approved,S. Okafor,
TX0180606,2024-12-11,Marketing,Central,Google Ads,Advertising,3394.77,approved,J. Chen,
TX0180607,2024-10-03,HR,Central,LinkedIn,Recruiting,1006.83,approved,L. Rossi,
TX0180608,2024-06-25,Sales,East,Hilton,Travel,18.33,approved,R. Patel,
TX0180609,2024-10-09,Operations,Central,Grainger,Maintenance,279.59,approved,T. Nguyen,
TX0180610,2025-09-03,Sales,West,Delta Air Lines,Travel,919.51,pending,R. Patel,
TX0180611,2024-11-05,Operations,East,Uline,Shipping,30.29,approved,T. Nguyen,
TX0180612,2024-01-23,Finance,East,Oracle,Software,585.66,approved,M. Alvarez,
TX0180613,2024-05-25,Marketing,East,Meta Ads,Advertising,22.11,approved,J. Chen,
TX0180614,2024-02-08,Operations,South,Grainger,Maintenance,17.85,approved,T. Nguyen,
TX0180615,2025-02-03,Engineering,West,Atlassian,Software,190.20,approved,S. Okafor,
TX0180616,2024-01-20,Engineering,International,Atlassian,Software,143.24,approved,S. Okafor,
TX0180617,2024-10-10,Sales,East,Uber,Travel,28.78,approved,R. Patel,
TX0180618,2024-06-25,Engineering,International,Dell,Hardware,282.69,approved,S. Okafor,
TX0180619,2025-04-05,Engineering,International,Atlassian,Software,383.20,approved,S. Okafor,
TX0180620,2025-05-16,Operations,East,Uline,Shipping,556.32,approved,T. Nguyen,
TX0180621,2024-10-30,Finance,International,Bloomberg,Data Services,1937.84,approved,M. Alvarez,
TX0180622,2026-07-07,Finance,Central,Staples,Office Supplies,79.77,approved,M. Alvarez,
TX0180623,2025-02-14,Operations,East,Home Depot,Maintenance,29.05,approved,T. Nguyen,
TX0180624,2025-01-04,Marketing,International,Canva,Software,602.27,approved,J. Chen,
TX0180625,2026-09-05,Marketing,South,Meta Ads,Advertising,181.53,approved,J. Chen,
TX0180626,2025-02-04,HR,South,Workday,Software,24.56,approved,L. Rossi,
TX0180627,2025-05-31,Finance,East,Staples,Office Supplies,466.25,approved,M. Alvarez,
TX0180628,2024-04-05,Finance,Central,Staples,Office Supplies,175.78,approved,M. Alvarez,
TX0180629,2025-04-15,HR,Central,Indeed,Recruiting,869.14,approved,L. Rossi,
TX0180630,2026-02-16,Sales,East,Uber,Travel,223.39,approved,R. Patel,
TX0180631,2024-12-23,Marketing,International,Vistaprint,Printing,61.09,pending,J. Chen,
TX0180632,2026-01-05,Engineering,East,AWS,Cloud,72.66,rejected,S. Okafor,
TX0180633,2025-04-16,Marketing,Central,Google Ads,Advertising,57.27,approved,J. Chen,
TX0180634,2024-07-02,HR,West,Indeed,Recruiting,188.02,approved,L. Rossi,
TX0180635,2024-11-16,HR,Central,Costco,Office Supplies,556.34,approved,L. Rossi,
TX0180636,2026-01-30,Marketing,East,Canva,Software,146.75,approved,J. Chen,
TX0180637,2025-12-19,Finance,South,Bloomberg,Data Services,169.22,approved,M. Alvarez,
TX0180638,2026-06-22,HR,International,Costco,Office Supplies,649.30,approved,L. Rossi,
TX0180639,2026-05-19,Engineering,South,Dell,Hardware,3148.67,approved,S. Okafor,
TX0180640,2026-08-28,Sales,West,Salesforce,Software,309.05,approved,R. Patel,
TX0180641,2026-01-14,Finance,East,Intuit,Software,52.15,approved,M. Alvarez,
TX0180642,2024-02-02,Operations,Central,Home Depot,Maintenance,227.40,approved,T. Nguyen,
TX0180643,2025-10-23,Finance,West,Staples,Office Supplies,179.54,approved,M. Alvarez,
TX0180644,2026-04-26,Finance,South,Bloomberg,Data Services,127.05,approved,M. Alvarez,
TX0180645,2026-01-03,Marketing,International,Meta Ads,Advertising,82.16,approved,J. Chen,
TX0180646,2025-12-04,Sales,West,Salesforce,Software,251.88,approved,R. Patel,
TX0180647,2025-05-26,Marketing,International,Meta Ads,Advertising,73.09,approved,J. Chen,
TX0180648,2026-04-05,Operations,West,Uline,Shipping,57.05,pending,T. Nguyen,
TX0180649,2025-07-03,Finance,West,Intuit,Software,59.71,approved,M. Alvarez,
TX0180650,2025-11-14,Operations,East,Uline,Shipping,125.75,rejected,T. Nguyen,
TX0180651,2025-02-07,Finance,East,Oracle,Software,181.44,approved,M. Alvarez,
TX0180652,2025-05-10,Marketing,Central,Meta Ads,Advertising,1342.74,approved,J. Chen,
TX0180653,2024-01-13,HR,South,Indeed,Recruiting,279.86,approved,L. Rossi,
TX0180654,2025-08-12,Finance,South,Intuit,Software,70.35,approved,M. Alvarez,
TX0180655,2025-04-02,Engineering,Central,Atlassian,Software,124.41,pending,S. Okafor,
TX0180656,2026-06-26,HR,Central,Costco,Office Supplies,312.77,approved,L. Rossi,
TX0180657,2025-03-25,Marketing,South,Google Ads,Advertising,45.79,approved,J. Chen,
TX0180658,2024-06-07,Marketing,West,Google Ads,Advertising,194.11,approved,J. Chen,
TX0180659,2024-12-18,Marketing,South,Canva,Software,372.93,approved,J. Chen,
TX0180660,2026-02-16,HR,East,Indeed,Recruiting,82.43,approved,L. Rossi,
TX0180661,2025-09-23,Marketing,South,Meta Ads,Advertising,33.20,pending,J. Chen,
TX0180662,2026-03-13,Sales,East,Salesforce,Software,181.75,approved,R. Patel,
TX0180663,2024-10-19,Engineering,Central,AWS,Cloud,101.70,rejected,S. Okafor,
TX0180664,2026-08-03,HR,East,Costco,Office Supplies,113.50,approved,L. Rossi,
TX0180665,2025-06-06,Operations,West,Uline,Shipping,160.65,approved,T. Nguyen,
TX0180666,2026-05-19,Finance,East,Oracle,Software,116.48,approved,M. Alvarez,
TX0180667,2026-07-30,Finance,East,Oracle,Software,327.89,rejected,M. Alvarez,
TX0180668,2025-09-09,Marketing,International,Meta Ads,Advertising,99.94,approved,J. Chen,
TX0180669,2025-02-02,Marketing,East,Google Ads,Advertising,52.31,approved,J. Chen,
TX0180670,2024-07-02,Finance,International,Intuit,Software,763.08,approved,M. Alvarez,
TX0180671,2026-02-21,Operations,South,FedEx,Shipping,91.85,approved,T. Nguyen,
TX0180672,2025-11-08,Marketing,International,Canva,Software,30.81,approved,J. Chen,
TX0180673,2026-02-02,Sales,South,Uber,Travel,107.85,approved,R. Patel,
TX0180674,2026-07-22,Operations,Central,Home Depot,Maintenance,567.72,approved,T. Nguyen,
TX0180675,2026-02-15,Sales,East,Salesforce,Software,706.88,approved,R. Patel,
TX0180676,2026-06-28,Finance,Central,Intuit,Software,391.05,approved,M. Alvarez,
TX0180677,2026-07-04,Finance,Central,Bloomberg,Data Services,245.23,pending,M. Alvarez,
TX0180678,2026-09-16,Marketing,Central,Vistaprint,Printing,84.36,approved,J. Chen,
TX0180679,2025-03-17,Engineering,International,GitHub,Software,47.50,approved,S. Okafor,
TX0180680,2024-03-27,Operations,East,FedEx,Shipping,143.17,rejected,T. Nguyen,
TX0180681,2026-04-26,Engineering,East,GitHub,Software,58.46,approved,S. Okafor,
TX0180682,2024-01-31,Sales,West,Delta Air Lines,Travel,43.90,approved,R. Patel,
TX0180683,2025-11-12,Finance,East,Staples,Office Supplies,59.23,approved,M. Alvarez,
TX0180684,2025-11-01,HR,International,LinkedIn,Recruiting,83.85,pending,L. Rossi,
TX0180685,2025-01-10,Finance,East,Intuit,Software,30.19,approved,M. Alvarez,
TX0180686,2025-03-03,Operations,East,Uline,Shipping,162.48,approved,T. Nguyen,
TX0180687,2026-03-19,Marketing,West,Meta Ads,Advertising,144.57,approved,J. Chen,
TX0180688,2026-09-14,HR,Central,LinkedIn,Recruiting,94.76,approved,L. Rossi,
TX0180689,2025-04-27,HR,International,Costco,Office Supplies,63.23,approved,L. Rossi,
TX0180690,2026-08-23,Marketing,West,Canva,Software,134.42,approved,J. Chen,
TX0180691,2026-03-03,Sales,East,Salesforce,Software,1147.20,approved,R. Patel,
TX0180692,2025-09-29,Sales,Central,Salesforce,Software,139.40,approved,R. Patel,
TX0180693,2024-09-04,Engineering,West,AWS,Cloud,70.38,approved,S. Okafor,
TX0180694,2025-08-01,Operations,East,Uline,Shipping,70.25,approved,T. Nguyen,
TX0180695,2024-09-08,Finance,Central,Intuit,Software,68.04,approved,M. Alvarez,
TX0180696,2026-09-16,Engineering,East,AWS,Cloud,43.96,pending,S. Okafor,
TX0180697,2025-09-07,HR,Central,Indeed,Recruiting,83.89,approved,L. Rossi,
TX0180698,2026-09-12,Sales,Central,Salesforce,Software,300.00,approved,R. Patel,
TX0180699,2024-10-06,Marketing,International,Google Ads,Advertising,55.39,approved,J. Chen,
TX0180700,2024-01-17,Finance,Central,Bloomberg,Data Services,209.07,approved,M. Alvarez,
TX0180701,2024-12-26,HR,East,LinkedIn,Recruiting,108.80,approved,L. Rossi,
TX0180702,2025-04-28,Engineering,International,Dell,Hardware,98.74,approved,S. Okafor,
TX0180703,2026-04-20,Sales,South,Salesforce,Software,165.68,approved,R. Patel,
TX0180704,2024-06-10,Operations,Central,Grainger,Maintenance,346.53,approved,T. Nguyen,
TX0180705,2026-01-19,HR,South,Workday,Software,131.37,approved,L. Rossi,
TX0180706,2024-05-23,Sales,International,Hilton,Travel,963.29,approved,R. Patel,
TX0180707,2024-01-15,Engineering,International,Atlassian,Software,117.15,approved,S. Okafor,
TX0180708,2026-07-07,Engineering,East,AWS,Cloud,111.36,approved,S. Okafor,
TX0180709,2024-06-15,Engineering,South,AWS,Cloud,232.85,approved,S. Okafor,
TX0180710,2026-08-02,HR,West,Indeed,Recruiting,607.63,approved,L. Rossi,
TX0180711,2026-07-23,Marketing,International,Vistaprint,Printing,50.49,approved,J. Chen,
TX0180712,2025-05-12,Marketing,International,Canva,Software,373.59,pending,J. Chen,
TX0180713,2026-02-16,Operations,West,Home Depot,Maintenance,283.76,approved,T. Nguyen,
TX0180714,2026-09-06,HR,International,Costco,Office Supplies,137.99,pending,L. Rossi,
TX0180715,2024-01-12,Finance,East,Bloomberg,Data Services,237.33,rejected,M. Alvarez,
TX0180716,2024-09-01,Marketing,South,Google Ads,Advertising,174.34,pending,J. Chen,
TX0180717,2025-07-16,HR,South,Workday,Software,17.04,approved,L. Rossi,
TX0180718,2025-04-26,HR,East,LinkedIn,Recruiting,63.56,approved,L. Rossi,
TX0180719,2025-11-14,Sales,Central,Delta Air Lines,Travel,183.79,approved,R. Patel,
TX0180720,2025-12-04,Engineering,East,Dell,Hardware,19.05,approved,S. Okafor,
TX0180721,2024-01-14,Sales,South,Uber,Travel,491.78,approved,R. Patel,
TX0180722,2024-07-18,Engineering,East,GitHub,Software,3976.54,approved,S. Okafor,
TX0180723,2026-06-27,Engineering,East,AWS,Cloud,661.21,approved,S. Okafor,
TX0180724,2026-07-12,HR,International,Costco,Office Supplies,187.46,approved,L. Rossi,
TX0180725,2026-01-08,HR,Central,Workday,Software,257.69,approved,L. Rossi,
TX0180726,2025-10-09,Marketing,Central,Meta Ads,Advertising,39.50,approved,J. Chen,
TX0180727,2026-02-16,Engineering,South,GitHub,Software,99.92,approved,S. Okafor,
TX0180728,2025-10-19,Marketing,South,Vistaprint,Printing,25.36,approved,J. Chen,
TX0180729,2025-03-19,Finance,Central,Intuit,Software,535.08,approved,M. Alvarez,
TX0180730,2026-03-29,Operations,South,Grainger,Maintenance,70.16,approved,T. Nguyen,
TX0180731,2025-06-08,Operations,South,Uline,Shipping,426.47,approved,T. Nguyen,
TX0180732,2026-05-15,HR,East,LinkedIn,Recruiting,68.86,approved,L. Rossi,
TX0180733,2024-12-08,HR,South,Costco,Office Supplies,686.24,rejected,L. Rossi,
TX0180734,2026-06-02,Engineering,International,GitHub,Software,135.45,approved,S. Okafor,
TX0180735,2024-06-17,Sales,International,Salesforce,Software,215.09,approved,R. Patel,
TX0180736,2024-10-12,Operations,South,Grainger,Maintenance,217.33,approved,T. Nguyen,
TX0180737,2024-10-02,Marketing,International,Vistaprint,Printing,319.76,approved,J. Chen,
